Dealer_ID,Product_ID,Date,Quantity,Consumption,Location
D007,P006,2022-02-11,56.0,10.0,New York
D007,P006,2022-02-12,55.0,5.0,Chicago
D007,P006,2022-02-13,73.0,16.0,Chicago
D007,P006,2022-02-14,48.0,11.0,Chicago
D007,P006,2022-02-15,39.0,14.0,Los Angeles
D007,P006,2022-02-16,82.0,9.0,New York
D007,P006,2022-02-17,35.0,9.0,New York
D007,P006,2022-02-18,14.0,9.0,Los Angeles
D007,P006,2022-02-19,99.0,17.0,Chicago
D007,P006,2022-02-20,78.0,5.0,Chicago
D007,P006,2022-02-21,39.0,10.0,Chicago
D007,P006,2022-02-22,67.0,14.0,Chicago
D007,P006,2022-02-23,52.0,15.0,New York
D007,P006,2022-02-24,19.0,13.0,Chicago
D007,P006,2022-02-25,66.0,13.0,Chicago
D007,P006,2022-02-26,36.0,9.0,New York
D007,P006,2022-02-27,15.0,5.0,Los Angeles
D007,P006,2022-02-28,65.0,12.0,New York
D007,P006,2022-02-29,94.0,6.0,Los Angeles
D007,P006,2022-02-30,44.0,9.0,Los Angeles
D007,P006,2022-03-01,82.0,19.0,Chicago
D007,P006,2022-03-02,53.0,7.0,New York
D007,P006,2022-03-03,93.0,10.0,New York
D007,P006,2022-03-04,90.0,8.0,Chicago
D007,P006,2022-03-05,77.0,19.0,Chicago
D007,P006,2022-03-06,29.0,19.0,Chicago
D007,P006,2022-03-07,81.0,10.0,Chicago
D007,P006,2022-03-08,57.0,6.0,Los Angeles
D007,P006,2022-03-09,,,
D007,P006,2022-03-10,28.0,16.0,Chicago
D007,P006,2022-03-11,50.0,11.0,New York
D007,P006,2022-03-12,19.0,17.0,Los Angeles
D007,P006,2022-03-13,62.0,17.0,Los Angeles
D007,P006,2022-03-14,11.0,10.0,New York
D007,P006,2022-03-15,29.0,16.0,New York
D007,P006,2022-03-16,12.0,14.0,Chicago
D007,P006,2022-03-17,26.0,5.0,New York
D007,P006,2022-03-18,21.0,13.0,Chicago
D007,P006,2022-03-19,38.0,7.0,Chicago
D007,P006,2022-03-20,11.0,6.0,Chicago
D007,P006,2022-03-21,93.0,14.0,Chicago
D007,P006,2022-03-22,16.0,13.0,New York
D007,P006,2022-03-23,37.0,10.0,Los Angeles
D007,P006,2022-03-24,58.0,13.0,New York
D007,P006,2022-03-25,91.0,5.0,Los Angeles
D007,P006,2022-03-26,50.0,5.0,Los Angeles
D007,P006,2022-03-27,41.0,10.0,Chicago
D007,P006,2022-03-28,59.0,11.0,New York
D007,P006,2022-03-29,10.0,8.0,Chicago
D007,P006,2022-03-30,94.0,14.0,Los Angeles
D007,P007,2022-01-01,22.0,9.0,New York
D007,P007,2022-01-02,15.0,12.0,Los Angeles
D007,P007,2022-01-03,64.0,17.0,Los Angeles
D007,P007,2022-01-04,16.0,14.0,New York
D007,P007,2022-01-05,87.0,9.0,Chicago
D007,P007,2022-01-06,71.0,9.0,Chicago
D007,P007,2022-01-07,75.0,13.0,New York
D007,P007,2022-01-08,38.0,14.0,New York
D007,P007,2022-01-09,38.0,12.0,Los Angeles
D007,P007,2022-01-10,61.0,11.0,New York
D007,P007,2022-01-11,37.0,9.0,Chicago
D007,P007,2022-01-12,58.0,15.0,Chicago
D007,P007,2022-01-13,70.0,9.0,Chicago
D007,P007,2022-01-14,80.0,8.0,Chicago
D007,P007,2022-01-15,76.0,18.0,New York
D007,P007,2022-01-16,27.0,15.0,Chicago
D007,P007,2022-01-17,41.0,11.0,Los Angeles
D007,P007,2022-01-18,51.0,15.0,Los Angeles
D007,P007,2022-01-19,66.0,17.0,Chicago
D007,P007,2022-01-20,35.0,7.0,Chicago
D007,P007,2022-01-21,17.0,17.0,Los Angeles
D007,P007,2022-01-22,84.0,14.0,Los Angeles
D007,P007,2022-01-23,51.0,5.0,Los Angeles
D007,P007,2022-01-24,40.0,10.0,New York
D007,P007,2022-01-25,40.0,13.0,Los Angeles
D007,P007,2022-01-26,17.0,6.0,New York
D007,P007,2022-01-27,16.0,5.0,Los Angeles
D007,P007,2022-01-28,26.0,6.0,New York
D007,P007,2022-01-29,63.0,14.0,New York
D007,P007,2022-01-30,13.0,19.0,New York
D007,P007,2022-02-01,54.0,12.0,Los Angeles
D007,P007,2022-02-02,18.0,16.0,Los Angeles
D007,P007,2022-02-03,50.0,15.0,Los Angeles
D007,P007,2022-02-04,58.0,9.0,Los Angeles
D007,P007,2022-02-05,16.0,6.0,Chicago
D007,P007,2022-02-06,87.0,16.0,New York
D007,P007,2022-02-07,37.0,13.0,Chicago
D007,P007,2022-02-08,37.0,13.0,Los Angeles
D007,P007,2022-02-09,94.0,13.0,Chicago
D007,P007,2022-02-10,29.0,19.0,Chicago
D007,P007,2022-02-11,27.0,10.0,Chicago
D007,P007,2022-02-12,71.0,14.0,Chicago
D007,P007,2022-02-13,96.0,12.0,Chicago
D007,P007,2022-02-14,55.0,19.0,New York
D007,P007,2022-02-15,39.0,6.0,Chicago
D007,P007,2022-02-16,28.0,8.0,Los Angeles
D007,P007,2022-02-17,96.0,15.0,Los Angeles
D007,P007,2022-02-18,65.0,8.0,Los Angeles
D007,P007,2022-02-19,80.0,15.0,New York
D007,P007,2022-02-20,49.0,19.0,Los Angeles
D007,P007,2022-02-21,57.0,11.0,New York
D007,P007,2022-02-22,63.0,16.0,New York
D007,P007,2022-02-23,67.0,13.0,Chicago
D007,P007,2022-02-24,86.0,10.0,Los Angeles
D007,P007,2022-02-25,43.0,18.0,Chicago
D007,P007,2022-02-26,33.0,12.0,New York
D007,P007,2022-02-27,96.0,8.0,Los Angeles
D007,P007,2022-02-28,70.0,10.0,Chicago
D007,P007,2022-02-29,99.0,15.0,Los Angeles
D007,P007,2022-02-30,65.0,16.0,Chicago
D007,P007,2022-03-01,65.0,9.0,Chicago
D007,P007,2022-03-02,44.0,13.0,Chicago
D007,P007,2022-03-03,22.0,6.0,New York
D007,P007,2022-03-04,79.0,13.0,Los Angeles
D007,P007,2022-03-05,56.0,6.0,Chicago
D007,P007,2022-03-06,56.0,14.0,Chicago
D007,P007,2022-03-07,82.0,11.0,Chicago
D007,P007,2022-03-08,95.0,5.0,New York
D007,P007,2022-03-09,83.0,18.0,Los Angeles
D007,P007,2022-03-10,22.0,13.0,Chicago
D007,P007,2022-03-11,87.0,18.0,Chicago
D007,P007,2022-03-12,98.0,6.0,Chicago
D007,P007,2022-03-13,26.0,17.0,Chicago
D007,P007,2022-03-14,18.0,13.0,Los Angeles
D007,P007,2022-03-15,37.0,17.0,Chicago
D007,P007,2022-03-16,95.0,6.0,Chicago
D007,P007,2022-03-17,46.0,7.0,Chicago
D007,P007,2022-03-18,35.0,10.0,Los Angeles
D007,P007,2022-03-19,59.0,18.0,New York
D007,P007,2022-03-20,41.0,5.0,Los Angeles
D007,P007,2022-03-21,74.0,17.0,New York
D007,P007,2022-03-22,61.0,15.0,Chicago
D007,P007,2022-03-23,48.0,19.0,New York
D007,P007,2022-03-24,76.0,15.0,Los Angeles
D007,P007,2022-03-25,16.0,19.0,New York
D007,P007,2022-03-26,99.0,16.0,Chicago
D007,P007,2022-03-27,45.0,18.0,New York
D007,P007,2022-03-28,92.0,10.0,Chicago
D007,P007,2022-03-29,89.0,11.0,Chicago
D007,P007,2022-03-30,19.0,10.0,Chicago
D007,P008,2022-01-01,50.0,11.0,Chicago
D007,P008,2022-01-02,11.0,13.0,New York
D007,P008,2022-01-03,35.0,19.0,Los Angeles
D007,P008,2022-01-04,90.0,9.0,Los Angeles
D007,P008,2022-01-05,79.0,6.0,New York
D007,P008,2022-01-06,74.0,14.0,Chicago
D007,P008,2022-01-07,80.0,18.0,Los Angeles
D007,P008,2022-01-08,53.0,15.0,New York
D007,P008,2022-01-09,69.0,14.0,Los Angeles
D007,P008,2022-01-10,27.0,14.0,Los Angeles
D007,P008,2022-01-11,89.0,7.0,New York
D007,P008,2022-01-12,39.0,15.0,Chicago
D007,P008,2022-01-13,38.0,12.0,New York
D007,P008,2022-01-14,93.0,19.0,Los Angeles
D007,P008,2022-01-15,14.0,16.0,Chicago
D007,P008,2022-01-16,39.0,11.0,New York
D007,P008,2022-01-17,75.0,5.0,New York
D007,P008,2022-01-18,58.0,9.0,New York
D007,P008,2022-01-19,22.0,19.0,Los Angeles
D007,P008,2022-01-20,21.0,18.0,New York
D007,P008,2022-01-21,59.0,7.0,Chicago
D007,P008,2022-01-22,89.0,16.0,New York
D007,P008,2022-01-23,39.0,12.0,New York
D007,P008,2022-01-24,41.0,6.0,Los Angeles
D007,P008,2022-01-25,51.0,16.0,New York
D007,P008,2022-01-26,90.0,6.0,Chicago
D007,P008,2022-01-27,21.0,5.0,New York
D007,P008,2022-01-28,80.0,11.0,Chicago
D007,P008,2022-01-29,25.0,8.0,Los Angeles
D007,P008,2022-01-30,93.0,12.0,New York
D007,P008,2022-02-01,63.0,18.0,New York
D007,P008,2022-02-02,58.0,6.0,Los Angeles
D007,P008,2022-02-03,20.0,10.0,New York
D007,P008,2022-02-04,73.0,17.0,New York
D007,P008,2022-02-05,74.0,18.0,Chicago
D007,P008,2022-02-06,55.0,13.0,New York
D007,P008,2022-02-07,50.0,15.0,Chicago
D007,P008,2022-02-08,78.0,19.0,Chicago
D007,P008,2022-02-09,83.0,5.0,Chicago
D007,P008,2022-02-10,76.0,8.0,New York
D007,P008,2022-02-11,59.0,8.0,Chicago
D007,P008,2022-02-12,85.0,11.0,Chicago
D007,P008,2022-02-13,31.0,14.0,Los Angeles
D007,P008,2022-02-14,97.0,11.0,New York
D007,P008,2022-02-15,34.0,17.0,Chicago
D007,P008,2022-02-16,40.0,15.0,Chicago
D007,P008,2022-02-17,62.0,19.0,Chicago
D007,P008,2022-02-18,89.0,10.0,Chicago
D007,P008,2022-02-19,87.0,12.0,New York
D007,P008,2022-02-20,67.0,11.0,New York
D007,P008,2022-02-21,99.0,17.0,New York
D007,P008,2022-02-22,62.0,11.0,Chicago
D007,P008,2022-02-23,95.0,19.0,Los Angeles
D007,P008,2022-02-24,95.0,7.0,Los Angeles
D007,P008,2022-02-25,48.0,5.0,Chicago
D007,P008,2022-02-26,34.0,18.0,New York
D007,P008,2022-02-27,52.0,15.0,New York
D007,P008,2022-02-28,15.0,5.0,New York
D007,P008,2022-02-29,47.0,19.0,New York
D007,P008,2022-02-30,54.0,18.0,Chicago
D007,P008,2022-03-01,15.0,9.0,New York
D007,P008,2022-03-02,27.0,11.0,Los Angeles
D007,P008,2022-03-03,58.0,18.0,Chicago
D007,P008,2022-03-04,29.0,8.0,Chicago
D007,P008,2022-03-05,57.0,16.0,Chicago
D007,P008,2022-03-06,58.0,16.0,Chicago
D007,P008,2022-03-07,96.0,19.0,New York
D007,P008,2022-03-08,36.0,10.0,Chicago
D007,P008,2022-03-09,47.0,6.0,Chicago
D007,P008,2022-03-10,49.0,5.0,New York
D007,P008,2022-03-11,27.0,17.0,Los Angeles
D007,P008,2022-03-12,34.0,7.0,Chicago
D007,P008,2022-03-13,61.0,14.0,New York
D007,P008,2022-03-14,40.0,7.0,Los Angeles
D007,P008,2022-03-15,65.0,18.0,Chicago
D007,P008,2022-03-16,88.0,19.0,New York
D007,P008,2022-03-17,84.0,19.0,Los Angeles
D007,P008,2022-03-18,55.0,6.0,Chicago
D007,P008,2022-03-19,57.0,5.0,Chicago
D007,P008,2022-03-20,64.0,19.0,Chicago
D007,P008,2022-03-21,54.0,19.0,Chicago
D007,P008,2022-03-22,57.0,15.0,Los Angeles
D007,P008,2022-03-23,37.0,8.0,Los Angeles
D007,P008,2022-03-24,41.0,10.0,Chicago
D007,P008,2022-03-25,34.0,8.0,Chicago
D007,P008,2022-03-26,54.0,17.0,New York
D007,P008,2022-03-27,49.0,10.0,Chicago
D007,P008,2022-03-28,47.0,15.0,New York
D007,P008,2022-03-29,62.0,13.0,New York
D007,P008,2022-03-30,88.0,11.0,Los Angeles
D007,P009,2022-01-01,97.0,9.0,Los Angeles
D007,P009,2022-01-02,56.0,12.0,Chicago
D007,P009,2022-01-03,65.0,17.0,Los Angeles
D007,P009,2022-01-04,63.0,5.0,Los Angeles
D007,P009,2022-01-05,77.0,5.0,New York
D007,P009,2022-01-06,28.0,14.0,New York
D007,P009,2022-01-07,76.0,9.0,Los Angeles
D007,P009,2022-01-08,99.0,11.0,Chicago
D007,P009,2022-01-09,24.0,13.0,Los Angeles
D007,P009,2022-01-10,41.0,11.0,New York
D007,P009,2022-01-11,45.0,9.0,Chicago
D007,P009,2022-01-12,17.0,19.0,Chicago
D007,P009,2022-01-13,17.0,14.0,Chicago
D007,P009,2022-01-14,54.0,13.0,Los Angeles
D007,P009,2022-01-15,19.0,15.0,Los Angeles
D007,P009,2022-01-16,89.0,10.0,Chicago
D007,P009,2022-01-17,41.0,15.0,Chicago
D007,P009,2022-01-18,18.0,19.0,New York
D007,P009,2022-01-19,60.0,8.0,Chicago
D007,P009,2022-01-20,71.0,19.0,Chicago
D007,P009,2022-01-21,88.0,13.0,Los Angeles
D007,P009,2022-01-22,48.0,10.0,New York
D007,P009,2022-01-23,66.0,16.0,Los Angeles
D007,P009,2022-01-24,21.0,11.0,New York
D007,P009,2022-01-25,51.0,16.0,Chicago
D007,P009,2022-01-26,32.0,19.0,New York
D007,P009,2022-01-27,86.0,17.0,Chicago
D007,P009,2022-01-28,43.0,17.0,New York
D007,P009,2022-01-29,10.0,12.0,New York
D007,P009,2022-01-30,33.0,19.0,New York
D007,P009,2022-02-01,60.0,18.0,Chicago
D007,P009,2022-02-02,32.0,18.0,Los Angeles
D007,P009,2022-02-03,98.0,15.0,Los Angeles
D007,P009,2022-02-04,48.0,19.0,Los Angeles
D007,P009,2022-02-05,13.0,15.0,Los Angeles
D007,P009,2022-02-06,69.0,16.0,New York
D007,P009,2022-02-07,53.0,5.0,Chicago
D007,P009,2022-02-08,91.0,6.0,New York
D007,P009,2022-02-09,44.0,16.0,Chicago
D007,P009,2022-02-10,77.0,19.0,Los Angeles
D007,P009,2022-02-11,71.0,12.0,Los Angeles
D007,P009,2022-02-12,57.0,8.0,Chicago
D007,P009,2022-02-13,78.0,10.0,New York
D007,P009,2022-02-14,97.0,8.0,New York
D007,P009,2022-02-15,64.0,5.0,New York
D007,P009,2022-02-16,18.0,9.0,Chicago
D007,P009,2022-02-17,19.0,13.0,Chicago
D007,P009,2022-02-18,65.0,9.0,New York
D007,P009,2022-02-19,46.0,5.0,New York
D007,P009,2022-02-20,27.0,9.0,New York
D007,P009,2022-02-21,73.0,9.0,Los Angeles
D007,P009,2022-02-22,26.0,9.0,Chicago
D007,P009,2022-02-23,21.0,19.0,Chicago
D007,P009,2022-02-24,78.0,9.0,Los Angeles
D007,P009,2022-02-25,23.0,7.0,Los Angeles
D007,P009,2022-02-26,97.0,15.0,Los Angeles
D007,P009,2022-02-27,56.0,13.0,New York
D007,P009,2022-02-28,76.0,13.0,Chicago
D007,P009,2022-02-29,41.0,10.0,New York
D007,P009,2022-02-30,81.0,12.0,New York
D007,P009,2022-03-01,89.0,6.0,Los Angeles
D007,P009,2022-03-02,12.0,8.0,New York
D007,P009,2022-03-03,20.0,15.0,Los Angeles
D007,P009,2022-03-04,53.0,12.0,Los Angeles
D007,P009,2022-03-05,55.0,5.0,Chicago
D007,P009,2022-03-06,52.0,19.0,Los Angeles
D007,P009,2022-03-07,65.0,18.0,Los Angeles
D007,P009,2022-03-08,14.0,16.0,Los Angeles
D007,P009,2022-03-09,65.0,7.0,Chicago
D007,P009,2022-03-10,23.0,15.0,Los Angeles
D007,P009,2022-03-11,25.0,11.0,New York
D007,P009,2022-03-12,37.0,11.0,New York
D007,P009,2022-03-13,98.0,14.0,Chicago
D007,P009,2022-03-14,90.0,14.0,Los Angeles
D007,P009,2022-03-15,48.0,19.0,New York
D007,P009,2022-03-16,29.0,12.0,New York
D007,P009,2022-03-17,87.0,9.0,Los Angeles
D007,P009,2022-03-18,40.0,8.0,New York
D007,P009,2022-03-19,96.0,12.0,Chicago
D007,P009,2022-03-20,76.0,15.0,Los Angeles
D007,P009,2022-03-21,98.0,5.0,Los Angeles
D007,P009,2022-03-22,51.0,15.0,Los Angeles
D007,P009,2022-03-23,36.0,9.0,Los Angeles
D007,P009,2022-03-24,91.0,16.0,New York
D007,P009,2022-03-25,26.0,7.0,Los Angeles
D007,P009,2022-03-26,41.0,14.0,New York
D007,P009,2022-03-27,72.0,17.0,New York
D007,P009,2022-03-28,25.0,12.0,New York
D007,P009,2022-03-29,64.0,11.0,New York
D007,P009,2022-03-30,26.0,10.0,New York
D007,P010,2022-01-01,84.0,10.0,Los Angeles
D007,P010,2022-01-02,47.0,16.0,Chicago
D007,P010,2022-01-03,63.0,6.0,New York
D007,P010,2022-01-04,81.0,15.0,Chicago
D007,P010,2022-01-05,18.0,15.0,New York
D007,P010,2022-01-06,96.0,11.0,Los Angeles
D007,P010,2022-01-07,27.0,14.0,New York
D007,P010,2022-01-08,63.0,7.0,Chicago
D007,P010,2022-01-09,84.0,11.0,New York
D007,P010,2022-01-10,68.0,13.0,Chicago
D007,P010,2022-01-11,80.0,16.0,New York
D007,P010,2022-01-12,39.0,10.0,Los Angeles
D007,P010,2022-01-13,71.0,19.0,New York
D007,P010,2022-01-14,22.0,14.0,Los Angeles
D007,P010,2022-01-15,65.0,8.0,Los Angeles
D007,P010,2022-01-16,33.0,5.0,New York
D007,P010,2022-01-17,36.0,19.0,Los Angeles
D007,P010,2022-01-18,28.0,15.0,Los Angeles
D007,P010,2022-01-19,46.0,19.0,Los Angeles
D007,P010,2022-01-20,97.0,18.0,Chicago
D007,P010,2022-01-21,18.0,18.0,Chicago
D007,P010,2022-01-22,94.0,12.0,Chicago
D007,P010,2022-01-23,13.0,19.0,Chicago
D007,P010,2022-01-24,15.0,14.0,New York
D007,P010,2022-01-25,12.0,15.0,Los Angeles
D007,P010,2022-01-26,74.0,9.0,Chicago
D007,P010,2022-01-27,59.0,15.0,Chicago
D007,P010,2022-01-28,54.0,19.0,Chicago
D007,P010,2022-01-29,37.0,9.0,New York
D007,P010,2022-01-30,25.0,19.0,Los Angeles
D007,P010,2022-02-01,46.0,18.0,Los Angeles
D007,P010,2022-02-02,15.0,16.0,Chicago
D007,P010,2022-02-03,99.0,15.0,New York
D007,P010,2022-02-04,57.0,13.0,Los Angeles
D007,P010,2022-02-05,44.0,15.0,Los Angeles
D007,P010,2022-02-06,33.0,19.0,New York
D007,P010,2022-02-07,43.0,9.0,Chicago
D007,P010,2022-02-08,97.0,12.0,Chicago
D007,P010,2022-02-09,61.0,11.0,New York
D007,P010,2022-02-10,88.0,15.0,New York
D007,P010,2022-02-11,76.0,9.0,Los Angeles
D007,P010,2022-02-12,64.0,17.0,New York
D007,P010,2022-02-13,68.0,18.0,Los Angeles
D007,P010,2022-02-14,61.0,7.0,New York
D007,P010,2022-02-15,60.0,5.0,Los Angeles
D007,P010,2022-02-16,81.0,10.0,Chicago
D007,P010,2022-02-17,13.0,15.0,Los Angeles
D007,P010,2022-02-18,34.0,7.0,Los Angeles
D007,P010,2022-02-19,72.0,12.0,New York
D007,P010,2022-02-20,84.0,18.0,Chicago
D007,P010,2022-02-21,43.0,15.0,Chicago
D007,P010,2022-02-22,61.0,18.0,Los Angeles
D007,P010,2022-02-23,67.0,5.0,Los Angeles
D007,P010,2022-02-24,29.0,6.0,Chicago
D007,P010,2022-02-25,60.0,13.0,Los Angeles
D007,P010,2022-02-26,22.0,16.0,New York
D007,P010,2022-02-27,,,
D007,P010,2022-02-28,22.0,17.0,Chicago
D007,P010,2022-02-29,16.0,10.0,Los Angeles
D007,P010,2022-02-30,84.0,6.0,Los Angeles
D007,P010,2022-03-01,990.0,190.0,
D007,P010,2022-03-02,73.0,19.0,Chicago
D007,P010,2022-03-03,28.0,12.0,Los Angeles
D007,P010,2022-03-04,96.0,10.0,Los Angeles
D007,P010,2022-03-05,40.0,8.0,New York
D007,P010,2022-03-06,57.0,7.0,New York
D007,P010,2022-03-07,74.0,16.0,Los Angeles
D007,P010,2022-03-08,71.0,17.0,Los Angeles
D007,P010,2022-03-09,44.0,10.0,Los Angeles
D007,P010,2022-03-10,35.0,10.0,Los Angeles
D007,P010,2022-03-11,60.0,14.0,Los Angeles
D007,P010,2022-03-12,11.0,8.0,Chicago
D007,P010,2022-03-13,85.0,14.0,New York
D007,P010,2022-03-14,74.0,15.0,Chicago
D007,P010,2022-03-15,99.0,10.0,Chicago
D007,P010,2022-03-16,97.0,15.0,Chicago
D007,P010,2022-03-17,79.0,12.0,Chicago
D007,P010,2022-03-18,48.0,16.0,Los Angeles
D007,P010,2022-03-19,30.0,18.0,Los Angeles
D007,P010,2022-03-20,19.0,14.0,Los Angeles
D007,P010,2022-03-21,62.0,6.0,Chicago
D007,P010,2022-03-22,33.0,7.0,New York
D007,P010,2022-03-23,84.0,7.0,Chicago
D007,P010,2022-03-24,46.0,15.0,New York
D007,P010,2022-03-25,87.0,7.0,New York
D007,P010,2022-03-26,81.0,19.0,New York
D007,P010,2022-03-27,29.0,6.0,New York
D007,P010,2022-03-28,76.0,18.0,Chicago
D007,P010,2022-03-29,64.0,16.0,New York
D007,P010,2022-03-30,42.0,5.0,New York
D007,P011,2022-01-01,91.0,19.0,Chicago
D007,P011,2022-01-02,96.0,10.0,New York
D007,P011,2022-01-03,62.0,12.0,Chicago
D007,P011,2022-01-04,57.0,15.0,Chicago
D007,P011,2022-01-05,58.0,7.0,New York
D007,P011,2022-01-06,95.0,17.0,Chicago
D007,P011,2022-01-07,88.0,12.0,New York
D007,P011,2022-01-08,63.0,11.0,Chicago
D007,P011,2022-01-09,18.0,6.0,New York
D007,P011,2022-01-10,84.0,6.0,Chicago
D007,P011,2022-01-11,55.0,8.0,Chicago
D007,P011,2022-01-12,36.0,11.0,Los Angeles
D007,P011,2022-01-13,27.0,17.0,Los Angeles
D007,P011,2022-01-14,54.0,13.0,Los Angeles
D007,P011,2022-01-15,50.0,16.0,New York
D007,P011,2022-01-16,28.0,19.0,Chicago
D007,P011,2022-01-17,62.0,10.0,New York
D007,P011,2022-01-18,990.0,190.0,
D007,P011,2022-01-19,61.0,6.0,Los Angeles
D007,P011,2022-01-20,45.0,8.0,New York
D007,P011,2022-01-21,74.0,10.0,New York
D007,P011,2022-01-22,59.0,10.0,New York
D007,P011,2022-01-23,35.0,10.0,Chicago
D007,P011,2022-01-24,82.0,13.0,Los Angeles
D007,P011,2022-01-25,84.0,15.0,Chicago
D007,P011,2022-01-26,61.0,14.0,New York
D007,P011,2022-01-27,88.0,19.0,Chicago
D007,P011,2022-01-28,96.0,18.0,Chicago
D007,P011,2022-01-29,89.0,12.0,Chicago
D007,P011,2022-01-30,24.0,15.0,New York
D007,P011,2022-02-01,23.0,15.0,New York
D007,P011,2022-02-02,32.0,12.0,Chicago
D007,P011,2022-02-03,44.0,13.0,Chicago
D007,P011,2022-02-04,75.0,5.0,Chicago
D007,P011,2022-02-05,81.0,12.0,Los Angeles
D007,P011,2022-02-06,51.0,18.0,Chicago
D007,P011,2022-02-07,16.0,8.0,Chicago
D007,P011,2022-02-08,36.0,17.0,Los Angeles
D007,P011,2022-02-09,92.0,6.0,New York
D007,P011,2022-02-10,82.0,15.0,New York
D007,P011,2022-02-11,11.0,9.0,Chicago
D007,P011,2022-02-12,41.0,18.0,New York
D007,P011,2022-02-13,990.0,190.0,
D007,P011,2022-02-14,91.0,6.0,New York
D007,P011,2022-02-15,59.0,12.0,Chicago
D007,P011,2022-02-16,75.0,17.0,New York
D007,P011,2022-02-17,58.0,16.0,Chicago
D007,P011,2022-02-18,27.0,5.0,Chicago
D007,P011,2022-02-19,69.0,12.0,New York
D007,P011,2022-02-20,86.0,5.0,Los Angeles
D007,P011,2022-02-21,67.0,13.0,Los Angeles
D007,P011,2022-02-22,31.0,13.0,Chicago
D007,P011,2022-02-23,49.0,18.0,New York
D007,P011,2022-02-24,62.0,12.0,New York
D007,P011,2022-02-25,92.0,8.0,Los Angeles
D007,P011,2022-02-26,26.0,17.0,Chicago
D007,P011,2022-02-27,36.0,6.0,Los Angeles
D007,P011,2022-02-28,44.0,13.0,Chicago
D007,P011,2022-02-29,85.0,13.0,Chicago
D007,P011,2022-02-30,78.0,8.0,New York
D007,P011,2022-03-01,25.0,6.0,Chicago
D007,P011,2022-03-02,55.0,14.0,New York
D007,P011,2022-03-03,83.0,16.0,New York
D007,P011,2022-03-04,26.0,15.0,Los Angeles
D007,P011,2022-03-05,95.0,14.0,Los Angeles
D007,P011,2022-03-06,14.0,17.0,Los Angeles
D007,P011,2022-03-07,53.0,15.0,Los Angeles
D007,P011,2022-03-08,15.0,11.0,Los Angeles
D007,P011,2022-03-09,98.0,17.0,Los Angeles
D007,P011,2022-03-10,23.0,14.0,Chicago
D007,P011,2022-03-11,72.0,19.0,Los Angeles
D007,P011,2022-03-12,41.0,18.0,Chicago
D007,P011,2022-03-13,66.0,6.0,Chicago
D007,P011,2022-03-14,55.0,13.0,Chicago
D007,P011,2022-03-15,49.0,12.0,Los Angeles
D007,P011,2022-03-16,56.0,18.0,New York
D007,P011,2022-03-17,31.0,9.0,Los Angeles
D007,P011,2022-03-18,85.0,7.0,Los Angeles
D007,P011,2022-03-19,94.0,10.0,Los Angeles
D007,P011,2022-03-20,47.0,19.0,Chicago
D007,P011,2022-03-21,73.0,17.0,Chicago
D007,P011,2022-03-22,37.0,13.0,Los Angeles
D007,P011,2022-03-23,72.0,7.0,New York
D007,P011,2022-03-24,11.0,15.0,Los Angeles
D007,P011,2022-03-25,46.0,7.0,New York
D007,P011,2022-03-26,64.0,13.0,Chicago
D007,P011,2022-03-27,48.0,6.0,Los Angeles
D007,P011,2022-03-28,88.0,18.0,New York
D007,P011,2022-03-29,23.0,10.0,New York
D007,P011,2022-03-30,57.0,8.0,Chicago
D007,P012,2022-01-01,41.0,11.0,Los Angeles
D007,P012,2022-01-02,21.0,9.0,Chicago
D007,P012,2022-01-03,40.0,10.0,Los Angeles
D007,P012,2022-01-04,88.0,10.0,New York
D007,P012,2022-01-05,69.0,13.0,Los Angeles
D007,P012,2022-01-06,54.0,8.0,Los Angeles
D007,P012,2022-01-07,49.0,12.0,New York
D007,P012,2022-01-08,82.0,5.0,Chicago
D007,P012,2022-01-09,39.0,8.0,Chicago
D007,P012,2022-01-10,66.0,9.0,Chicago
D007,P012,2022-01-11,94.0,16.0,Los Angeles
D007,P012,2022-01-12,22.0,14.0,Chicago
D007,P012,2022-01-13,26.0,9.0,New York
D007,P012,2022-01-14,20.0,10.0,Los Angeles
D007,P012,2022-01-15,39.0,18.0,New York
D007,P012,2022-01-16,62.0,10.0,Los Angeles
D007,P012,2022-01-17,93.0,10.0,New York
D007,P012,2022-01-18,65.0,13.0,Chicago
D007,P012,2022-01-19,33.0,5.0,Los Angeles
D007,P012,2022-01-20,29.0,7.0,Chicago
D007,P012,2022-01-21,50.0,15.0,Los Angeles
D007,P012,2022-01-22,79.0,13.0,Los Angeles
D007,P012,2022-01-23,82.0,5.0,New York
D007,P012,2022-01-24,56.0,14.0,Chicago
D007,P012,2022-01-25,21.0,15.0,Chicago
D007,P012,2022-01-26,17.0,11.0,New York
D007,P012,2022-01-27,67.0,12.0,Los Angeles
D007,P012,2022-01-28,58.0,19.0,Chicago
D007,P012,2022-01-29,26.0,16.0,Chicago
D007,P012,2022-01-30,35.0,10.0,Los Angeles
D007,P012,2022-02-01,83.0,9.0,Chicago
D007,P012,2022-02-02,89.0,15.0,Chicago
D007,P012,2022-02-03,38.0,8.0,Chicago
D007,P012,2022-02-04,20.0,16.0,Los Angeles
D007,P012,2022-02-05,32.0,19.0,Los Angeles
D007,P012,2022-02-06,18.0,13.0,New York
D007,P012,2022-02-07,61.0,19.0,New York
D007,P012,2022-02-08,71.0,13.0,Los Angeles
